transaction_id,date,store_id,region,product_id,category,quantity_sold,unit_price,payment_method,customer_id,discount_percent,return_flag,total_amount
TXN_8603,2023-11-13 19:00:00,STR_35,North,PRD_251,Electronics,7,933.74,UPI,CUST_1016,3,Yes,6340.09
TXN_8604,2023-11-13 20:00:00,STR_43,South,PRD_219,Electronics,3,304.8,Cash,CUST_562,5,No,868.68
TXN_8605,2023-11-13 21:00:00,STR_49,West,PRD_400,Furniture,1,841.0,Cash,CUST_131,17,Yes,698.03
TXN_8606,2023-11-13 22:00:00,STR_22,South,PRD_182,Toys,9,269.81,Net Banking,CUST_1377,6,Yes,2282.59
TXN_8607,2023-11-13 23:00:00,STR_12,South,PRD_391,Toys,3,233.39,Debit Card,CUST_1248,20,Yes,560.14
TXN_8608,2023-11-14 00:00:00,STR_36,North,PRD_14,Clothing,1,51.0,Debit Card,CUST_1848,23,Yes,39.27
TXN_8609,2023-11-14 01:00:00,STR_48,East,PRD_350,Clothing,6,569.29,Debit Card,CUST_1766,3,Yes,3313.27
TXN_8610,2023-11-14 02:00:00,STR_4,East,PRD_459,Electronics,4,665.1,Credit Card,CUST_1331,13,Yes,2314.55
TXN_8611,2023-11-14 03:00:00,STR_5,South,PRD_250,Toys,1,1400.39,UPI,CUST_609,27,Yes,1022.28
TXN_8612,2023-11-14 04:00:00,STR_41,North,PRD_192,Toys,4,1078.32,Debit Card,CUST_1578,7,No,4011.35
TXN_8613,2023-11-14 05:00:00,STR_9,West,PRD_206,Clothing,8,1717.61,Cash,CUST_1060,19,Yes,11130.11
TXN_8614,2023-11-14 06:00:00,STR_12,East,PRD_14,Grocery,7,357.06,Credit Card,CUST_138,10,No,2249.48
TXN_8615,2023-11-14 07:00:00,STR_8,South,PRD_185,Electronics,1,535.58,Debit Card,CUST_444,29,No,380.26
TXN_8616,2023-11-14 08:00:00,STR_39,East,PRD_193,Toys,9,1882.45,Debit Card,CUST_1244,13,No,14739.58
TXN_8617,2023-11-14 09:00:00,STR_49,East,PRD_487,Furniture,6,890.87,,CUST_1622,20,Yes,4276.18
TXN_8618,2023-11-14 10:00:00,STR_10,West,PRD_91,Furniture,2,1579.16,,CUST_1378,2,No,3095.15
TXN_8619,2023-11-14 11:00:00,STR_9,North,PRD_226,Grocery,3,986.87,Credit Card,CUST_1079,10,Yes,2664.55
TXN_8620,2023-11-14 12:00:00,STR_21,West,PRD_189,Clothing,7,944.82,Cash,CUST_1123,3,No,6415.33
TXN_8621,2023-11-14 13:00:00,STR_13,North,PRD_457,Clothing,3,300.49,Net Banking,CUST_1426,8,No,829.35
TXN_8622,2023-11-14 14:00:00,STR_33,East,PRD_434,Clothing,3,1703.14,Cash,CUST_1327,4,Yes,4905.04
TXN_8623,2023-11-14 15:00:00,STR_35,South,PRD_196,Furniture,5,161.32,UPI,CUST_1105,12,No,709.81
TXN_8624,2023-11-14 16:00:00,STR_50,West,PRD_235,Clothing,3,623.97,UPI,CUST_582,19,No,1516.25
TXN_8625,2023-11-14 17:00:00,STR_10,North,PRD_74,Furniture,3,1348.57,Net Banking,CUST_761,3,Yes,3924.34
TXN_8626,2023-11-14 18:00:00,STR_5,East,PRD_43,Grocery,5,1016.98,Cash,CUST_268,6,Yes,4779.81
TXN_8627,2023-11-14 19:00:00,STR_34,North,PRD_269,Electronics,5,1763.35,Cash,CUST_1628,1,Yes,8728.58
TXN_8628,2023-11-14 20:00:00,STR_5,North,PRD_385,Toys,9,83.4,Net Banking,CUST_1158,19,Yes,607.99
TXN_8629,2023-11-14 21:00:00,STR_19,North,PRD_40,Grocery,1,1300.57,UPI,CUST_1257,18,No,1066.47
TXN_8630,2023-11-14 22:00:00,STR_47,East,PRD_430,Furniture,1,957.54,Credit Card,CUST_236,6,Yes,900.09
TXN_8631,2023-11-14 23:00:00,STR_39,South,PRD_441,Grocery,9,312.85,Cash,CUST_488,19,Yes,2280.68
TXN_8632,2023-11-15 00:00:00,STR_49,South,PRD_346,Toys,5,1487.79,Debit Card,CUST_262,23,No,5727.99
TXN_8633,2023-11-15 01:00:00,STR_31,South,PRD_90,Electronics,4,825.56,Cash,CUST_893,20,No,2641.79
TXN_8634,2023-11-15 02:00:00,STR_3,North,PRD_444,Toys,2,1065.51,,CUST_19,24,No,1619.58
TXN_8635,2023-11-15 03:00:00,STR_41,East,PRD_286,Furniture,9,1934.7,Cash,CUST_220,8,Yes,16019.32
TXN_8636,2023-11-15 04:00:00,STR_37,North,PRD_248,Toys,6,975.03,UPI,CUST_733,18,Yes,4797.15
TXN_8637,2023-11-15 05:00:00,STR_41,South,PRD_395,Grocery,9,1647.63,Debit Card,CUST_620,24,No,11269.79
TXN_8638,2023-11-15 06:00:00,STR_7,South,PRD_431,Clothing,5,1540.31,Cash,CUST_985,19,No,6238.26
TXN_8639,2023-11-15 07:00:00,STR_30,East,PRD_297,Grocery,4,1327.2,Credit Card,CUST_655,24,Yes,4034.69
TXN_8640,2023-11-15 08:00:00,STR_38,North,PRD_347,Furniture,7,1794.14,Debit Card,CUST_736,27,Yes,9168.06
TXN_8641,2023-11-15 09:00:00,STR_46,West,PRD_437,Electronics,5,506.95,Net Banking,CUST_271,29,Yes,1799.67
TXN_8642,2023-11-15 10:00:00,STR_4,West,PRD_321,Toys,8,1642.44,Credit Card,CUST_848,1,No,13008.12
TXN_8643,2023-11-15 11:00:00,STR_32,South,PRD_483,Electronics,8,758.69,Net Banking,CUST_706,20,No,4855.62
TXN_8644,2023-11-15 12:00:00,STR_45,,PRD_195,Furniture,2,1625.92,Cash,CUST_354,15,No,2764.06
TXN_8645,2023-11-15 13:00:00,STR_4,,PRD_6,Toys,5,990.11,UPI,CUST_1580,5,Yes,4703.02
TXN_8646,2023-11-15 14:00:00,STR_50,North,PRD_300,Grocery,8,1716.13,Cash,CUST_1918,18,Yes,11257.81
TXN_8647,2023-11-15 15:00:00,STR_42,South,PRD_233,Grocery,3,1790.21,Cash,CUST_1326,17,No,4457.62
TXN_8648,2023-11-15 16:00:00,STR_7,South,PRD_90,Furniture,7,1197.3,Net Banking,CUST_748,16,No,7040.12
TXN_8649,2023-11-15 17:00:00,STR_41,North,PRD_398,Toys,3,1017.72,Cash,CUST_1153,10,Yes,2747.84
TXN_8650,2023-11-15 18:00:00,STR_17,North,PRD_132,Grocery,6,1567.64,Credit Card,CUST_848,22,No,7336.56
TXN_8651,2023-11-15 19:00:00,STR_49,South,PRD_227,Furniture,2,537.64,UPI,CUST_1917,3,Yes,1043.02
TXN_8652,2023-11-15 20:00:00,STR_12,North,PRD_283,Furniture,6,35.62,Net Banking,CUST_1222,23,Yes,164.56
TXN_8653,2023-11-15 21:00:00,STR_12,West,PRD_382,Electronics,6,817.15,Debit Card,CUST_1999,7,Yes,4559.7
TXN_8654,2023-11-15 22:00:00,STR_28,South,PRD_311,Grocery,8,1018.01,Cash,CUST_1051,23,Yes,6270.94
TXN_8655,2023-11-15 23:00:00,STR_27,North,PRD_131,Toys,5,598.04,Net Banking,CUST_267,17,No,2481.87
TXN_8656,2023-11-16 00:00:00,STR_3,South,PRD_32,Grocery,1,769.81,Cash,CUST_55,12,Yes,677.43
TXN_8657,2023-11-16 01:00:00,STR_44,East,PRD_288,Grocery,8,270.45,,CUST_52,20,No,1730.88
TXN_8658,2023-11-16 02:00:00,STR_6,South,PRD_236,Grocery,9,558.19,Net Banking,CUST_1592,7,No,4672.05
TXN_8659,2023-11-16 03:00:00,STR_11,South,PRD_336,Furniture,1,483.99,Credit Card,CUST_148,9,Yes,440.43
TXN_8660,2023-11-16 04:00:00,STR_27,East,PRD_375,Clothing,5,605.47,Debit Card,CUST_920,17,No,2512.7
TXN_8661,2023-11-16 05:00:00,STR_24,West,PRD_168,Clothing,6,601.61,Cash,CUST_1237,17,No,2996.02
TXN_8662,2023-11-16 06:00:00,STR_26,North,PRD_448,Electronics,4,1120.14,Credit Card,CUST_1267,16,No,3763.67
TXN_8663,2023-11-16 07:00:00,STR_42,East,PRD_222,Grocery,2,504.94,Cash,CUST_1059,15,No,858.4
TXN_8664,2023-11-16 08:00:00,STR_8,South,PRD_145,Clothing,5,1882.22,Cash,CUST_95,5,No,8940.54
TXN_8665,2023-11-16 09:00:00,STR_18,North,PRD_50,Electronics,4,1024.99,Credit Card,CUST_16,13,Yes,3566.97
TXN_8666,2023-11-16 10:00:00,STR_7,East,PRD_472,Furniture,7,262.29,Cash,CUST_1688,29,No,1303.58
TXN_8667,2023-11-16 11:00:00,STR_41,North,PRD_7,Grocery,6,562.81,Debit Card,CUST_1819,4,Yes,3241.79
TXN_8668,2023-11-16 12:00:00,STR_36,North,PRD_24,Toys,3,1460.87,Net Banking,CUST_250,14,No,3769.04
TXN_8669,2023-11-16 13:00:00,STR_50,East,PRD_273,Furniture,9,32.25,Credit Card,CUST_1414,12,Yes,255.42
TXN_8670,2023-11-16 14:00:00,STR_11,North,PRD_276,Electronics,4,1875.95,UPI,CUST_892,15,No,6378.23
TXN_8671,2023-11-16 15:00:00,STR_35,West,PRD_362,Furniture,5,893.13,Cash,CUST_651,15,No,3795.8
TXN_8672,2023-11-16 16:00:00,STR_23,East,PRD_392,Toys,3,1044.55,Net Banking,CUST_1029,16,No,2632.27
TXN_8673,2023-11-16 17:00:00,STR_46,West,PRD_107,Furniture,8,1976.88,Debit Card,CUST_1864,26,Yes,11703.13
TXN_8674,2023-11-16 18:00:00,STR_23,South,PRD_437,Electronics,7,1009.29,Debit Card,CUST_1243,23,Yes,5440.07
TXN_8675,2023-11-16 19:00:00,STR_15,North,PRD_350,Toys,7,1895.75,UPI,CUST_429,23,No,10218.09
TXN_8676,2023-11-16 20:00:00,STR_44,South,PRD_163,Toys,8,1830.89,Debit Card,CUST_879,4,Yes,14061.24
TXN_8677,2023-11-16 21:00:00,STR_14,South,PRD_61,Furniture,7,1882.92,Net Banking,CUST_765,10,Yes,11862.4
TXN_8678,2023-11-16 22:00:00,STR_15,North,PRD_37,Toys,3,1625.68,UPI,CUST_159,14,No,4194.25
TXN_8679,2023-11-16 23:00:00,STR_30,East,PRD_88,Furniture,3,596.31,Credit Card,CUST_41,2,Yes,1753.15
TXN_8680,2023-11-17 00:00:00,STR_18,North,PRD_400,Grocery,2,696.03,UPI,CUST_1371,7,No,1294.62
TXN_8681,2023-11-17 01:00:00,STR_3,South,PRD_192,Toys,1,733.14,Credit Card,CUST_536,2,Yes,718.48
TXN_8682,2023-11-17 02:00:00,STR_35,South,PRD_292,Furniture,5,1958.47,Debit Card,CUST_1565,28,Yes,7050.49
TXN_8683,2023-11-17 03:00:00,STR_46,East,PRD_273,Grocery,4,724.71,Net Banking,CUST_835,3,Yes,2811.87
TXN_8684,2023-11-17 04:00:00,STR_20,North,PRD_286,Toys,2,221.84,Cash,CUST_1910,26,Yes,328.32
TXN_8685,2023-11-17 05:00:00,STR_13,South,PRD_27,Grocery,1,1557.77,UPI,CUST_693,13,No,1355.26
TXN_8686,2023-11-17 06:00:00,STR_11,West,PRD_328,Toys,3,735.3,Debit Card,CUST_1266,22,Yes,1720.6
TXN_8687,2023-11-17 07:00:00,STR_3,South,PRD_235,Electronics,6,1243.77,Net Banking,CUST_883,22,Yes,5820.84
TXN_8688,2023-11-17 08:00:00,STR_35,South,PRD_107,Electronics,2,1849.1,Cash,CUST_1799,19,No,2995.54
TXN_8689,2023-11-17 09:00:00,STR_39,East,PRD_41,Furniture,7,1153.13,UPI,CUST_435,24,No,6134.65
TXN_8690,2023-11-17 10:00:00,STR_2,West,PRD_191,Clothing,7,1277.21,Net Banking,CUST_628,5,No,8493.45
TXN_8691,2023-11-17 11:00:00,STR_2,South,PRD_137,Electronics,3,1287.51,Debit Card,CUST_1484,23,No,2974.15
TXN_8692,2023-11-17 12:00:00,STR_23,South,PRD_125,Clothing,1,1226.74,UPI,CUST_586,22,Yes,956.86
TXN_8693,2023-11-17 13:00:00,STR_5,West,PRD_483,Grocery,9,323.74,UPI,CUST_655,3,Yes,2826.25
TXN_8694,2023-11-17 14:00:00,STR_27,North,PRD_78,Grocery,5,915.55,Credit Card,CUST_1574,11,Yes,4074.2
TXN_8695,2023-11-17 15:00:00,STR_5,North,PRD_364,Clothing,2,20.29,Credit Card,CUST_857,1,No,40.17
TXN_8696,2023-11-17 16:00:00,STR_40,South,PRD_269,Furniture,8,1254.4,UPI,CUST_420,26,No,7426.05
TXN_8697,2023-11-17 17:00:00,STR_8,South,PRD_435,Toys,4,1152.84,Net Banking,CUST_1005,28,Yes,3320.18
TXN_8698,2023-11-17 18:00:00,STR_9,North,PRD_83,Clothing,7,639.68,Debit Card,CUST_1143,17,No,3716.54
TXN_8699,2023-11-17 19:00:00,STR_26,East,PRD_493,Clothing,5,1050.17,Cash,CUST_119,13,No,4568.24
TXN_8700,2023-11-17 20:00:00,STR_26,West,PRD_496,Clothing,3,988.65,Credit Card,CUST_1779,7,Yes,2758.33
TXN_8701,2023-11-17 21:00:00,STR_3,West,PRD_368,Clothing,8,505.58,Debit Card,CUST_1708,7,Yes,3761.52
TXN_8702,2023-11-17 22:00:00,STR_46,East,PRD_19,Clothing,2,590.11,UPI,CUST_1278,11,No,1050.4
TXN_8703,2023-11-17 23:00:00,STR_7,East,PRD_487,Furniture,1,1526.27,Debit Card,CUST_852,0,No,1526.27
TXN_8704,2023-11-18 00:00:00,STR_49,East,PRD_85,Electronics,5,1512.69,Debit Card,CUST_1216,28,Yes,5445.68
TXN_8705,2023-11-18 01:00:00,STR_44,East,PRD_5,Toys,4,942.22,Debit Card,CUST_748,0,Yes,3768.88
TXN_8706,2023-11-18 02:00:00,STR_9,East,PRD_486,Electronics,7,1436.43,UPI,CUST_640,3,No,9753.36
TXN_8707,2023-11-18 03:00:00,STR_2,East,PRD_45,Clothing,9,904.35,Credit Card,CUST_1576,16,Yes,6836.89
TXN_8708,2023-11-18 04:00:00,STR_34,West,PRD_162,Electronics,6,1703.49,Cash,CUST_574,9,Yes,9301.06
TXN_8709,2023-11-18 05:00:00,STR_50,East,PRD_353,Furniture,1,668.95,Net Banking,CUST_933,0,No,668.95
TXN_8710,2023-11-18 06:00:00,STR_12,North,PRD_120,Grocery,8,1854.95,Credit Card,CUST_474,25,No,11129.7
TXN_8711,2023-11-18 07:00:00,STR_11,East,PRD_86,Electronics,2,1086.86,Cash,CUST_1079,10,No,1956.35
TXN_8712,2023-11-18 08:00:00,STR_50,East,PRD_372,Toys,4,1073.7,UPI,CUST_288,20,Yes,3435.84
TXN_8713,2023-11-18 09:00:00,STR_42,West,PRD_70,Furniture,3,1343.27,Cash,CUST_1757,16,No,3385.04
TXN_8714,2023-11-18 10:00:00,STR_31,West,PRD_61,Grocery,6,685.01,UPI,CUST_1444,9,No,3740.15
TXN_8715,2023-11-18 11:00:00,STR_37,East,PRD_146,Furniture,2,1450.04,Cash,CUST_1162,27,No,2117.06
TXN_8716,2023-11-18 12:00:00,STR_15,West,PRD_234,Clothing,5,644.25,Credit Card,CUST_1424,5,No,3060.19
TXN_8717,2023-11-18 13:00:00,STR_13,South,PRD_488,Grocery,9,798.09,UPI,CUST_1488,3,No,6967.33
TXN_8718,2023-11-18 14:00:00,STR_31,West,PRD_497,,3,1351.03,Debit Card,CUST_1471,25,Yes,3039.82
TXN_8719,2023-11-18 15:00:00,STR_20,West,PRD_245,Grocery,2,760.01,UPI,CUST_207,12,No,1337.62
TXN_8720,2023-11-18 16:00:00,STR_20,West,PRD_56,Toys,2,403.95,UPI,CUST_1925,26,No,597.85
TXN_8721,2023-11-18 17:00:00,STR_48,West,PRD_261,Clothing,9,1744.44,Cash,CUST_711,10,Yes,14129.96
TXN_8722,2023-11-18 18:00:00,STR_44,North,PRD_194,Toys,6,1844.7,UPI,CUST_1681,4,No,10625.47
TXN_8723,2023-11-18 19:00:00,STR_20,North,PRD_148,Furniture,2,1255.33,Cash,CUST_1143,13,Yes,2184.27
TXN_8724,2023-11-18 20:00:00,STR_11,North,PRD_216,Electronics,3,1623.25,Credit Card,CUST_1565,24,Yes,3701.01
TXN_8725,2023-11-18 21:00:00,STR_2,East,PRD_55,,1,1973.37,UPI,CUST_1326,1,No,1953.64
TXN_8726,2023-11-18 22:00:00,STR_37,East,PRD_24,Furniture,2,1231.48,Debit Card,CUST_176,2,No,2413.7
TXN_8727,2023-11-18 23:00:00,STR_36,South,PRD_452,Grocery,2,1818.04,Debit Card,CUST_1983,28,Yes,2617.98
TXN_8728,2023-11-19 00:00:00,STR_48,North,PRD_160,Clothing,2,721.71,Credit Card,CUST_82,2,No,1414.55
TXN_8729,2023-11-19 01:00:00,STR_37,East,PRD_465,Electronics,7,1402.44,Debit Card,CUST_1465,10,No,8835.37
TXN_8730,2023-11-19 02:00:00,STR_19,West,PRD_24,Toys,3,116.33,Cash,CUST_1025,8,No,321.07
TXN_8731,2023-11-19 03:00:00,STR_6,West,PRD_410,,4,1579.0,,CUST_1506,18,No,5179.12
TXN_8732,2023-11-19 04:00:00,STR_3,North,PRD_115,,2,1660.46,Net Banking,CUST_1771,9,No,3022.04
TXN_8733,2023-11-19 05:00:00,STR_22,South,PRD_66,Electronics,5,805.34,UPI,CUST_1558,20,Yes,3221.36
TXN_8734,2023-11-19 06:00:00,STR_19,South,PRD_195,Furniture,9,1279.72,UPI,CUST_1183,5,Yes,10941.61
TXN_8735,2023-11-19 07:00:00,STR_28,West,PRD_316,Clothing,9,1717.43,Net Banking,CUST_1042,21,Yes,12210.93
TXN_8736,2023-11-19 08:00:00,STR_24,South,PRD_447,Clothing,7,1767.8,Debit Card,CUST_396,5,Yes,11755.87
TXN_8737,2023-11-19 09:00:00,STR_16,North,PRD_45,Clothing,8,217.53,Debit Card,CUST_174,0,Yes,1740.24
TXN_8738,2023-11-19 10:00:00,STR_25,West,PRD_5,Furniture,5,1655.84,UPI,CUST_1598,21,Yes,6540.57
TXN_8739,2023-11-19 11:00:00,STR_37,East,PRD_261,Toys,5,552.12,Debit Card,CUST_1915,0,No,2760.6
TXN_8740,2023-11-19 12:00:00,STR_23,East,PRD_493,Grocery,3,1455.98,Cash,CUST_913,21,No,3450.67
TXN_8741,2023-11-19 13:00:00,STR_41,South,PRD_282,Toys,6,653.7,Cash,CUST_781,28,Yes,2823.98
TXN_8742,2023-11-19 14:00:00,STR_42,West,PRD_488,Electronics,1,117.38,Net Banking,CUST_579,25,Yes,88.04
TXN_8743,2023-11-19 15:00:00,STR_27,West,PRD_252,Grocery,3,423.69,UPI,CUST_1043,21,No,1004.15
TXN_8744,2023-11-19 16:00:00,STR_1,East,PRD_482,Electronics,2,820.3,Cash,CUST_1163,18,No,1345.29
TXN_8745,2023-11-19 17:00:00,STR_5,West,PRD_50,Furniture,7,1483.75,Credit Card,CUST_1619,2,No,10178.52
TXN_8746,2023-11-19 18:00:00,STR_27,West,PRD_204,Toys,9,205.9,Debit Card,CUST_524,5,Yes,1760.44
TXN_8747,2023-11-19 19:00:00,STR_21,West,PRD_241,Clothing,4,1626.8,UPI,CUST_1717,1,Yes,6442.13
TXN_8748,2023-11-19 20:00:00,STR_45,South,PRD_393,Grocery,7,1993.92,Cash,CUST_694,14,No,12003.4
TXN_8749,2023-11-19 21:00:00,STR_17,West,PRD_22,Clothing,8,1577.57,Net Banking,CUST_1063,11,Yes,11232.3
TXN_8750,2023-11-19 22:00:00,STR_4,North,PRD_17,Electronics,2,950.1,Cash,CUST_529,20,Yes,1520.16
TXN_8751,2023-11-19 23:00:00,STR_16,South,PRD_58,Clothing,7,1138.48,Credit Card,CUST_90,9,No,7252.12
TXN_8752,2023-11-20 00:00:00,STR_50,West,PRD_247,Clothing,3,17.29,Cash,CUST_970,18,No,42.53
TXN_8753,2023-11-20 01:00:00,STR_26,West,PRD_466,Furniture,8,422.5,UPI,CUST_635,20,No,2704.0
TXN_8754,2023-11-20 02:00:00,STR_40,North,PRD_314,Furniture,6,1798.48,Net Banking,CUST_1287,29,Yes,7661.52
TXN_8755,2023-11-20 03:00:00,STR_39,South,PRD_390,Toys,3,48.35,Net Banking,CUST_504,12,No,127.64
TXN_8756,2023-11-20 04:00:00,STR_1,East,PRD_43,Electronics,8,1810.07,Credit Card,CUST_552,2,Yes,14190.95
TXN_8757,2023-11-20 05:00:00,STR_8,East,PRD_246,Furniture,3,230.94,UPI,CUST_963,17,No,575.04
TXN_8758,2023-11-20 06:00:00,STR_50,South,PRD_11,Furniture,9,270.48,Credit Card,CUST_1120,19,No,1971.8
TXN_8759,2023-11-20 07:00:00,STR_2,West,PRD_290,Toys,3,354.82,Credit Card,CUST_193,4,No,1021.88
TXN_8760,2023-11-20 08:00:00,STR_39,West,PRD_391,Grocery,1,1599.77,Credit Card,CUST_609,21,No,1263.82
TXN_8761,2023-11-20 09:00:00,STR_3,East,PRD_188,Toys,2,958.98,Cash,CUST_1615,12,Yes,1687.8
TXN_8762,2023-11-20 10:00:00,STR_39,East,PRD_224,Clothing,4,294.67,Debit Card,CUST_1780,28,No,848.65
TXN_8763,2023-11-20 11:00:00,STR_31,East,PRD_192,Clothing,2,1375.17,Cash,CUST_1205,13,No,2392.8
TXN_8764,2023-11-20 12:00:00,STR_28,North,PRD_331,Furniture,4,1881.67,UPI,CUST_339,29,No,5343.94
TXN_8765,2023-11-20 13:00:00,STR_38,East,PRD_311,Furniture,4,1147.04,Credit Card,CUST_1227,29,Yes,3257.59
TXN_8766,2023-11-20 14:00:00,STR_13,North,PRD_264,Toys,4,201.91,Credit Card,CUST_1474,14,No,694.57
TXN_8767,2023-11-20 15:00:00,STR_19,South,PRD_320,Toys,1,114.23,Debit Card,CUST_1398,17,Yes,94.81
TXN_8768,2023-11-20 16:00:00,STR_13,West,PRD_124,Electronics,9,1592.77,Net Banking,CUST_805,28,No,10321.15
TXN_8769,2023-11-20 17:00:00,STR_42,East,PRD_118,Clothing,7,1254.04,Credit Card,CUST_1036,13,Yes,7637.1
TXN_8770,2023-11-20 18:00:00,STR_8,West,PRD_187,Toys,2,1845.7,Cash,CUST_831,18,Yes,3026.95
TXN_8771,2023-11-20 19:00:00,STR_3,West,PRD_66,Grocery,3,1096.76,Credit Card,CUST_955,2,Yes,3224.47
TXN_8772,2023-11-20 20:00:00,STR_11,East,PRD_308,Electronics,8,129.48,UPI,CUST_258,21,Yes,818.31
TXN_8773,2023-11-20 21:00:00,STR_4,East,PRD_356,Toys,7,810.36,Debit Card,CUST_1659,0,Yes,5672.52
TXN_8774,2023-11-20 22:00:00,STR_10,South,PRD_484,Furniture,4,1317.69,Net Banking,CUST_1696,22,Yes,4111.19
TXN_8775,2023-11-20 23:00:00,STR_42,North,PRD_188,Toys,4,772.85,UPI,CUST_726,28,No,2225.81
TXN_8776,2023-11-21 00:00:00,STR_41,North,PRD_96,Furniture,9,1999.18,Cash,CUST_77,23,Yes,13854.32
TXN_8777,2023-11-21 01:00:00,STR_16,West,PRD_355,Furniture,5,813.73,UPI,CUST_377,6,Yes,3824.53
TXN_8778,2023-11-21 02:00:00,STR_4,East,PRD_263,,5,1094.74,Credit Card,CUST_1664,19,No,4433.7
TXN_8779,2023-11-21 03:00:00,STR_9,South,PRD_386,Clothing,7,454.66,Debit Card,CUST_1760,6,Yes,2991.66
TXN_8780,2023-11-21 04:00:00,STR_22,,PRD_327,Toys,1,308.52,Credit Card,CUST_217,16,Yes,259.16
TXN_8781,2023-11-21 05:00:00,STR_17,South,PRD_354,Toys,3,1292.38,Debit Card,CUST_435,28,No,2791.54
TXN_8782,2023-11-21 06:00:00,STR_39,South,PRD_320,Grocery,2,1179.28,Cash,CUST_619,14,No,2028.36
TXN_8783,2023-11-21 07:00:00,STR_1,South,PRD_286,Electronics,6,13.66,,CUST_1152,12,No,72.12
TXN_8784,2023-11-21 08:00:00,STR_38,North,PRD_373,Electronics,6,573.14,Debit Card,CUST_1296,23,No,2647.91
TXN_8785,2023-11-21 09:00:00,STR_9,North,PRD_41,Toys,1,1288.94,UPI,CUST_442,29,Yes,915.15
TXN_8786,2023-11-21 10:00:00,STR_42,North,PRD_223,Clothing,6,1625.44,Debit Card,CUST_1991,25,Yes,7314.48
TXN_8787,2023-11-21 11:00:00,STR_13,East,PRD_283,Grocery,2,628.18,Credit Card,CUST_1143,14,Yes,1080.47
TXN_8788,2023-11-21 12:00:00,STR_19,,PRD_465,Electronics,4,1296.64,Debit Card,CUST_1309,25,No,3889.92
TXN_8789,2023-11-21 13:00:00,STR_30,South,PRD_20,Toys,6,534.19,Debit Card,CUST_6,2,No,3141.04
TXN_8790,2023-11-21 14:00:00,STR_26,East,PRD_14,Clothing,3,1382.31,Net Banking,CUST_248,24,No,3151.67
TXN_8791,2023-11-21 15:00:00,STR_8,South,PRD_480,Clothing,3,1397.41,Cash,CUST_1093,16,No,3521.47
TXN_8792,2023-11-21 16:00:00,STR_41,North,PRD_103,Clothing,3,264.8,Credit Card,CUST_994,15,Yes,675.24
TXN_8793,2023-11-21 17:00:00,STR_32,East,PRD_91,Furniture,4,1331.85,Credit Card,CUST_1759,21,No,4208.65
TXN_8794,2023-11-21 18:00:00,STR_46,North,PRD_20,Clothing,9,670.47,UPI,CUST_1663,0,No,6034.23
TXN_8795,2023-11-21 19:00:00,STR_48,South,PRD_124,Toys,4,349.33,Debit Card,CUST_1095,23,Yes,1075.94
TXN_8796,2023-11-21 20:00:00,STR_47,South,PRD_115,Grocery,4,1003.22,Debit Card,CUST_1388,13,No,3491.21
TXN_8797,2023-11-21 21:00:00,STR_18,West,PRD_227,Toys,4,907.33,Debit Card,CUST_1067,2,No,3556.73
TXN_8798,2023-11-21 22:00:00,STR_21,South,PRD_195,Clothing,7,1548.88,Credit Card,CUST_947,19,Yes,8782.15
TXN_8799,2023-11-21 23:00:00,STR_30,North,PRD_144,Grocery,5,173.61,Net Banking,CUST_908,27,No,633.68
TXN_8800,2023-11-22 00:00:00,STR_44,South,PRD_201,Electronics,2,1580.56,UPI,CUST_1386,21,No,2497.28
TXN_8801,2023-11-22 01:00:00,STR_3,West,PRD_495,Electronics,7,216.63,Debit Card,CUST_1491,3,Yes,1470.92
TXN_8802,2023-11-22 02:00:00,STR_8,West,PRD_356,Toys,3,418.88,Net Banking,CUST_569,29,No,892.21
TXN_8803,2023-11-22 03:00:00,STR_43,North,PRD_145,Grocery,1,1034.18,Cash,CUST_792,23,No,796.32
TXN_8804,2023-11-22 04:00:00,STR_41,East,PRD_68,Toys,9,929.03,Credit Card,CUST_1688,8,Yes,7692.37
TXN_8805,2023-11-22 05:00:00,STR_41,South,PRD_40,Grocery,5,1977.77,Cash,CUST_467,20,Yes,7911.08
TXN_8806,2023-11-22 06:00:00,STR_3,West,PRD_188,Grocery,1,1181.0,Credit Card,CUST_44,0,No,1181.0
TXN_8807,2023-11-22 07:00:00,STR_42,South,PRD_190,Toys,1,658.23,UPI,CUST_538,23,Yes,506.84
TXN_8808,2023-11-22 08:00:00,STR_15,South,PRD_281,Grocery,1,1800.8,Cash,CUST_1495,13,Yes,1566.7
TXN_8809,2023-11-22 09:00:00,STR_22,East,PRD_382,Clothing,9,627.87,UPI,CUST_808,12,No,4972.73
TXN_8810,2023-11-22 10:00:00,STR_18,West,PRD_350,Grocery,8,551.18,UPI,CUST_1841,14,No,3792.12
TXN_8811,2023-11-22 11:00:00,STR_32,South,PRD_131,Grocery,6,991.27,UPI,CUST_561,17,No,4936.52
TXN_8812,2023-11-22 12:00:00,STR_29,West,PRD_233,Toys,6,1826.78,Cash,CUST_1468,15,No,9316.58
TXN_8813,2023-11-22 13:00:00,STR_43,North,PRD_249,Electronics,6,1418.49,Cash,CUST_1558,5,Yes,8085.39
TXN_8814,2023-11-22 14:00:00,STR_34,North,PRD_125,Furniture,4,1356.58,,CUST_445,21,Yes,4286.79
TXN_8815,2023-11-22 15:00:00,STR_4,South,PRD_21,Grocery,5,1453.52,Debit Card,CUST_728,15,No,6177.46
